C1,C2,C3,T1,T2,T3
25.4903938098,26.2054032546,26.0042832937,25.6985112459,26.5190544128,26.3482454496
21.555717615,22.8066482544,22.0471854577,21.5425242889,23.3924095447,21.8730481221
24.9148096916,23.9710033368,24.0749760163,25.3184998097,23.9840626839,24.0489705404
24.8579053879,25.027540696,24.6873520093,24.8805401631,24.9592181475,24.8539791841
26.6706030185,26.3408681918,26.7001204613,26.9711170441,26.0733647469,25.9017941646
24.2957037168,22.0117457952,21.9017146673,24.2536010009,22.1175693854,21.926719421
22.2059525465,21.9970242671,22.0299767959,21.8061331235,22.2277471102,21.9532340368
23.9683505327,24.1298349332,23.6260317778,23.9994691702,23.5979771492,23.533405035
23.5313041883,21.4727551142,21.7470587217,23.6114556728,22.0570351772,22.0500606879
24.4608131555,23.9297365286,24.2692993115,24.4163311934,24.2306605608,24.5842817258
25.4866651144,22.5206939746,22.0795762233,25.7434419974,21.7482139147,21.708745663
24.2028764823,24.4692951838,21.9119020853,24.6140129872,24.7238316903,22.2609619972
24.618610162,23.9690609712,21.9937503277,25.1181360636,23.8853240135,22.0831366074
22.311694243,28.0715914751,22.6562273319,21.8720410909,28.1687536973,22.5545505377
22.1001603787,22.317492265,21.240849984,22.7332352125,22.5980633222,22.1145066726
24.1298349332,24.8863829344,23.6351538194,24.0232858413,25.2338202061,23.3430271149
27.1759882462,26.9947752341,26.9394916388,27.0859114329,26.8068690911,26.4946062626
23.5032689999,21.8301986059,22.4478317897,23.6644409131,22.0174276156,23.004184674
30.1760308926,30.1829960652,30.3441095597,30.2675551635,30.2989594386,30.4771788181
24.692137278,24.6366558809,21.7636941763,24.8157561376,24.5947362949,22.1845054626
22.3951878425,22.8365778312,22.008815203,21.9859615228,22.8053294206,22.4440738727
22.009271744,23.978238497,24.1074000872,22.0053184216,24.2585870058,24.4016650518
29.0336868824,29.1454094129,29.139370796,29.0829341106,29.0281625894,29.2255225304
24.5611886,24.0972262407,21.4253863555,24.8397041957,24.0496597535,22.163983614
24.5408329841,24.2359934098,24.9087846952,24.1798955233,23.6724638328,24.8634785139
24.133849902,23.8417547422,22.0191553556,24.1092566955,23.8820531307,21.1399584306
22.8035165102,23.9490451079,21.967579108,22.8865783887,24.2742165786,22.225513874
22.7254609328,21.8253561411,23.2422294128,22.004294102,22.0849453608,22.851673762
24.2560344598,23.969543188,24.0721029624,23.8571652143,23.7942444728,23.8884698428
23.9911988087,22.9250732569,23.0192242158,24.0257972815,22.6877572475,22.8183808694
22.0546716299,23.6057937084,24.679089644,22.21429996,23.4463078181,23.0871839034
28.5680656678,28.6892491365,28.2908359674,28.3601905872,28.2712641007,27.4696581669
28.7523030257,28.2055640832,28.4386106638,28.7289512341,28.034155161,28.4779429803
27.3401479966,27.7350873703,27.6411067522,26.5401338675,27.7455189045,27.6765806247
22.9819408563,22.997085987,22.1175693854,22.1249815867,22.9458393928,21.8636847276
27.7508548834,27.1398906708,26.6839490304,28.0265225141,27.1461832829,26.8868381549
22.7887108876,21.9699409436,23.2461932745,21.9347277421,21.9244671357,23.8385866361
23.3602208602,23.2213717974,23.8966175226,24.0654874704,23.4701168843,23.9514093888
25.6287320699,25.3756307455,25.3731853045,26.0818898617,24.8516696294,25.4931459427
25.017353498,25.9125514642,24.8910595331,24.4378872162,25.3395380852,24.0633410918
21.5548030169,22.2746216212,21.5583208035,22.774035625,22.4392456642,22.0191553556
22.1687914286,26.3433951842,25.9382906205,22.0891924393,26.2622581629,25.8119189923
22.870126871,21.9626546273,23.5212471057,22.6158735569,22.4748199659,23.6129542375
31.1904831177,31.5826054108,30.8158631936,31.0425395477,31.4875847988,30.7497488658
22.1048955184,22.0738437359,22.0292018499,22.4914075656,21.09934061,22.1933517701
24.7014797651,25.5304728043,25.3850784791,24.5817501851,25.7281565788,25.1293067443
21.9944046705,22.3081966791,21.7424609355,22.4163847214,22.0556335694,21.9913843595
23.4727984942,25.891202731,25.1580186012,22.0871030612,25.1252377583,24.4614353424
26.8002243287,26.7574383907,26.7256963436,26.8705729216,26.6450689022,26.6666998252
21.7018223053,22.3207546136,21.9203258417,22.0822162873,21.9013929612,21.3744665782
26.027617479,26.1799339881,25.7682399261,26.2187009469,26.3868515553,26.0751581192
27.1832784751,21.6054340754,22.2979532633,27.0803339542,22.0793913817,22.0071488405
28.144841561,29.0645951736,29.0430636773,28.2578519674,28.8725938308,29.1186951857
23.330018337,26.5572997851,25.3983483926,23.3602208602,26.5282084392,25.16535534
23.2021588546,23.4998392692,22.2033947676,22.4526902223,23.9761780714,21.9526958466
26.4021813564,27.2004421674,21.6611029307,26.1221320079,27.0144790014,22.0149186452
26.1656072079,24.6210113428,21.5883736488,25.6315124218,24.2676830781,22.0878251149
23.5618845377,24.1449270493,22.9021103443,23.6589236382,25.029996823,22.9228678239
28.0425400612,27.8379475031,27.6313917943,27.9738095357,27.7259036822,27.5966135905
24.1177655244,23.6564342548,24.2963148264,24.4360622259,23.6570909696,24.5018793253
25.9973016641,26.4295192621,25.1696716944,25.6488692944,26.5860341879,24.7330486591
24.5757627243,24.0633410918,24.1333289758,24.9690752518,24.3858268933,24.2301071607
22.0172224045,22.0281283061,24.2782477843,22.0930016102,21.3145603278,23.9833854529
23.3999408575,23.3222837204,23.8704439799,23.2978984637,22.7424280216,23.8322554857
22.1185094882,22.1309850644,21.7297025094,22.5085692772,22.21380268,21.9454559424
25.6307581633,27.0201439002,27.8438222347,25.714500574,26.8185668847,27.4552730658
22.0764476091,22.1816573021,22.8557796234,21.817901758,22.0081477777,23.1848252859
21.9402558498,22.0480678999,21.9253185712,21.6686678911,22.5331972073,21.9727422519
26.6706030185,26.3408681918,26.7001204613,26.9711170441,26.0733647469,25.9017941646
22.2458235912,25.3889460197,23.3268855168,21.7830485075,24.6437444687,23.3491145892
23.9821090454,24.6630006692,24.0639065229,23.8372728152,24.2806711197,23.9016718009
23.3732027885,25.6015922351,25.2814628405,23.2529823352,25.4523033484,24.9232326654
22.0396228448,21.8685105886,21.5339888304,21.6713493543,21.4268961686,22.0195640906
23.9449456288,22.4854013981,23.7720523492,23.9740913098,21.8682192533,23.6829746931
30.1760308926,30.1829960652,30.3441095597,30.2675551635,30.2989594386,30.4771788181
22.9419538302,22.1074723953,23.5747642517,22.1313269444,21.9090899443,23.4674834716
26.8040413979,23.7949443964,22.0663356536,26.8264333529,23.9214876126,21.8937902451
31.1904831177,31.5826054108,30.8158631936,31.0425395477,31.4875847988,30.7497488658
26.8002243287,26.7574383907,26.7256963436,26.8705729216,26.6450689022,26.6666998252
24.6683170857,25.3265955754,24.7544577672,24.2158871186,25.2102026817,24.9667803446
21.92951667,24.520711532,22.0016323481,22.6540354704,24.956968283,21.949950047
27.9137434593,25.7935894208,25.7069659111,27.9694853318,25.8932171846,26.0332488769
28.144841561,29.0645951736,29.0430636773,28.2578519674,28.8725938308,29.1186951857
28.0425400612,27.8379475031,27.6313917943,27.9738095357,27.7259036822,27.5966135905
22.0511013422,24.825595978,24.1222169094,22.8608913177,24.7808258595,24.6283807755
26.6706030185,26.3408681918,26.7001204613,26.9711170441,26.0733647469,25.9017941646
21.963420061,21.8261160239,23.0422678972,22.9540538788,22.2296730922,24.549756906
21.6794558794,23.3639848416,23.0897859916,23.007798635,24.0018919431,23.6612197191
24.0496597535,24.3542017325,24.9690752518,23.9710033368,24.2346760921,24.6690624188
27.8394146699,27.7577052483,22.0591447781,28.0169921044,27.4849286446,21.8917260537
22.9880484312,22.711157652,22.6192847276,21.9773770601,22.6991173671,22.7233073406
25.3402863771,24.808907191,25.1518492576,25.1304973945,24.7428586911,24.5960364953
22.5184040559,22.0832965068,21.6393179282,21.8504521541,22.3775955836,22.0984826944
23.5403191249,22.7866974366,24.0628607579,23.9239404874,22.7129656963,24.7683491829
27.1608004937,26.7276980571,27.4495085936,26.7416340999,26.3661456719,27.0628939164
28.4701182048,29.108049784,29.194878138,28.7218939463,28.9837818879,29.1365080124
22.5470152879,22.6771841538,22.5013503295,23.3924095447,22.7028326866,21.8951742955
21.9321478575,23.7101871295,23.6687103174,23.0980643492,23.6577340395,23.0639072809
21.347424825,21.7035916157,21.7153690289,21.5548030169,22.5609610875,21.6760063905
26.1302839915,25.8620547759,25.4516681769,26.5572997851,26.04725422,25.8690880262
29.3354805433,29.1132945281,28.5235644854,29.1799002183,28.95877777,28.5453458444
21.4741769204,21.9950805077,21.9739310925,21.9965193333,22.3143638953,21.8428442784
22.0667109612,24.7721019158,25.6380248926,22.5909763972,25.401006234,25.7311522655
21.6753778947,22.7354770074,22.4337480252,22.0114838038,22.9787211051,22.9861615254
21.8931741959,22.9861615254,22.3485657619,22.8041644219,23.0562367562,22.0954239185
27.6018331723,28.0374726516,26.404955326,29.6809116021,30.8404461054,28.603821192
22.6717438576,22.2864701687,21.4960235938,21.8130836976,21.8770056504,22.187925461
22.0414859087,25.5384869942,25.1006946075,21.7900445156,26.4255499962,26.0073756194
24.8157561376,24.4506625151,21.6340923554,24.9092998016,23.5492401368,21.8017856158
26.2927749096,26.3777745076,26.236623764,26.1054174717,26.0653267885,26.1517905944
21.9394564506,22.8152728692,22.8107928252,22.0997402485,23.237246978,22.8311494925
26.3912095779,25.9957547066,25.8283484532,26.3131458331,27.6249769162,24.899642064
22.2426417424,22.0642497478,27.5292033416,22.8030119187,22.2439665917,27.2141222342
24.7473918964,23.6247181526,25.4636044625,25.6595436732,24.1918032475,26.009519846
21.858926015,24.1118355042,24.0245601458,22.8272250004,24.0628607579,23.8598663868
21.9313028531,21.5374582731,21.9592436032,23.290416473,22.0377243971,22.5541062233
26.7395684658,26.2488417992,24.0517450235,26.4886622307,25.8951731706,23.0948191667
24.6318722016,24.9544255183,24.7919192436,24.6760712404,24.7126725026,24.4643763029
25.1493125329,24.1972264754,24.6379080797,25.3963734798,24.2191787133,24.7885016417
29.0172821436,29.8102801396,29.8273270191,28.5621636709,29.8633058988,29.2850015347
23.2039001416,22.2405204773,21.7804214526,22.0986375564,22.1197468929,22.1447756841
23.3337732217,22.0124118756,22.2335709058,23.3332108718,21.7005850474,22.1284421774
22.7141928306,25.0605049622,24.7885016417,21.9838226269,25.797583091,25.0673369139
23.1019930228,22.2160267463,22.0642497478,22.0747721256,22.0840723576,22.364228811
24.092394193,21.705345594,23.3006157997,23.8180404321,21.8273280951,23.170713498
22.0932031045,26.8573029102,22.3556185991,22.0108216115,26.8797090726,22.0747721256
22.5684263523,22.0518616163,22.8272250004,22.0433623974,22.2232261315,22.6029178913
24.2122960213,22.5341586333,22.5577191817,24.8784026366,21.9522222128,22.4679024525
21.9712363268,22.0076025694,22.097082676,22.8429284707,22.1096712748,21.6986661324
24.9479295535,23.9710033368,21.7252773872,24.4663534409,24.3756715823,22.0326409951
22.6621014766,21.7956898029,23.0699798633,21.6973852011,21.3599139972,22.8211787786
23.0299341495,22.0112959299,21.380020704,22.3022766358,21.7938472797,22.0114838038
23.6989907485,23.9950446104,22.0383183895,23.8046489373,24.4154755519,21.858926015
22.2783551094,24.6283807755,22.5615767454,21.4554298597,24.3208088753,22.5909763972
24.4852313506,24.7257399192,23.9880179136,24.2842135552,24.6504554015,23.6673348256
28.2089840327,27.27695849,27.1874494797,28.2074986482,27.5833646823,27.4199809539
26.7546147322,25.9601640457,26.6513436391,26.0555867415,26.2046397038,27.0743180055
22.0665178788,24.187072974,24.9019722816,23.0800378751,24.2059028577,24.8585096751
23.5128448926,23.3452358735,24.8021935683,23.2785075261,22.932087238,25.287871752
25.0466245015,21.787043816,23.8430118316,25.2356029657,22.5298990837,23.4959855446
27.8881385265,28.0774842287,27.5563775332,27.7521007489,28.0034639896,27.3757890555
22.6206239065,24.5842817258,21.3705360462,23.0738013096,27.5745070531,22.1533177449
21.9466110865,21.9170714892,23.4686061664,21.4190532244,21.9631441067,23.5205952326
26.8562379006,22.5734105721,22.0038375854,25.8817510849,22.0253315216,21.7105136774
24.4705835978,24.9066178738,25.0680645918,24.6429771277,25.3350490668,25.7800985483
23.0471021457,24.3432296117,23.8424329269,22.3112858259,23.9046764374,23.8966175226
21.5519679387,24.5606635656,23.978238497,22.8728791017,26.0018163339,24.6039823385
23.4795076664,23.4224652021,22.7175641427,21.8976602554,22.8685503495,22.5751700768
22.0945137709,24.3664044845,24.5734637089,22.6142707971,24.3271328364,24.1419859422
22.8643299494,22.0924316064,21.8907494667,23.0318487118,21.9432622469,22.2384631084
22.2909469115,23.8468701289,23.7068870006,21.9699409436,23.1498685494,23.6233193324
21.8485729266,23.6293581449,24.0824176348,22.2595780691,23.4626144018,23.5423281009
24.0578306638,22.89668472,22.9740490791,24.0358767632,21.8874769455,22.7276687622
23.2149796608,21.9526958466,22.5533388578,22.1665420043,21.5435640384,22.9161037543
24.102709599,22.8495649925,23.749234713,23.6431717017,24.720629203,23.5442738411
22.5841737649,21.8553739694,22.642869607,22.5162835732,21.8848622395,22.8243724627
22.728287868,25.0946794412,23.5423281009,22.5127835396,24.6256036269,23.6472240106
25.6146346606,25.2503849176,25.1234695239,25.2026171073,25.2802762496,24.7393807142
23.8755044937,24.7683491829,23.1455656687,24.307802616,26.3961523741,23.4269415293
25.8111401093,25.0540417402,25.4371757752,25.9754548684,24.6947819147,25.6153008388
21.8523790897,22.6218748337,23.4312839019,22.656836901,21.4554298597,22.7670025459
21.7449409045,21.8192544839,23.2790912481,23.1862497574,22.4725840397,23.3902598405
24.5414981353,24.4219249334,23.8878945571,24.2560344598,24.3649495932,24.0183777931
25.5954614297,24.0602231882,25.0732956422,26.0458894143,24.4449033982,25.3442877011
26.6839490304,22.9119854218,26.737734868,27.0775594467,23.3701677567,27.0360368582
21.9856724861,22.6919462986,22.9155132587,23.1482264934,22.8581041434,22.9787211051
22.0264872282,21.9119020853,21.9059351408,22.0162051763,22.5439229134,21.8321445172
21.8337868911,21.8676217397,21.9637336242,21.4768411441,22.6409765146,22.2554029073
23.892544942,23.6583798971,23.4378154217,24.1198549026,24.5090502225,23.9182963738
24.1359158785,22.663362283,23.625353911,23.5224987177,22.7003487318,22.7587622374
26.8787528552,25.0077319267,27.7414755943,26.876012093,25.0123401544,27.9464522875
22.477900823,25.6774030099,21.8354770954,21.8928479659,25.3731853045,21.8596731577
21.6429038659,23.0225709035,23.9811127981,22.0679676105,22.0126047379,24.5132981814
22.1939591383,23.1418229861,22.5781023563,22.3005374028,21.8241356092,22.3730185582
28.0651205992,26.8498246609,28.6787705544,27.1900712771,26.2062609012,27.9677036236
25.6650979947,25.1337338717,25.1741354771,25.5400679662,25.4953388312,24.7514125384
22.1462708253,26.3468171633,26.3751040728,21.9119020853,26.146966763,26.6487322587
22.3598850201,22.0494611691,21.5510253662,22.0301969479,22.0694820208,21.8531847245
28.4701182048,29.108049784,29.194878138,28.7218939463,28.9837818879,29.1365080124
22.0981337229,21.6858127301,21.3011208559,21.953005644,22.0772080544,22.0579997332
27.5278579516,28.6984078334,28.1994110988,27.5091548577,28.3860666324,27.9790710547
24.2223280638,25.3481045014,26.3250628007,23.6436884464,25.5609798676,26.4756352351
21.8907494667,23.4998392692,22.3032749616,23.176817894,23.9761780714,22.1076708574
22.5711982434,21.8901184033,24.5158822964,21.4566840636,22.4599760007,22.7123062672
26.3912095779,25.9957547066,25.8283484532,26.3131458331,27.6249769162,24.899642064
24.1431909219,22.0862239691,22.9250732569,24.3891118123,22.3304340411,23.2567695226
25.3037128693,24.2010194094,25.5609798676,24.9527001014,23.8624280783,25.3233921344
23.5646417813,23.0878038895,22.1530359953,24.2799534186,23.3801986499,22.0874803005
24.0075908808,24.845958563,26.0840043043,23.3754679362,25.062451656,26.1256191058
24.5018793253,24.3146661856,22.4008382651,25.296674655,24.2279041975,22.6108872096
25.1298505832,21.982661663,24.9581195636,24.9982333306,21.5566309904,25.0546953984
22.1237434974,24.3728378736,24.09029117,23.1977531237,24.5757627243,22.7432396962
22.3088246859,24.2620475965,23.6706110392,21.4012661469,24.0358767632,23.632326175
21.9179321191,24.5606635656,23.978238497,22.0937093099,26.0018163339,24.6039823385
22.3183267544,22.0839022123,22.3804698602,22.1406148764,22.1300068635,22.5639922558
22.048634847,20.8077184237,21.8273280951,22.8787717086,21.8432576351,21.9976859704
22.4158472648,23.880803206,23.9116727878,21.8842538931,23.9988200848,24.1744719774
22.9244120916,23.7963627546,23.5198425391,23.0519470313,23.4911424686,23.562617253
25.2088169685,24.6865484776,21.9113237185,25.0727362021,24.2397803038,22.3433156136
23.0146007782,23.578711363,23.1367964867,22.2360923718,25.4371757752,24.7539024598
28.6397361266,29.4367504853,28.95877777,28.6850108122,29.346545953,28.955822211
24.4575292147,28.147056604,26.8168098254,24.6928467873,28.3648685064,26.7537712684
24.8938382956,22.0465488434,25.0578371195,25.3850784791,21.9211798203,25.2739822926
